crate_name,version
libcorn,0.6.1
libcprover_rust,5.82.0
libcqdb,0.3.2
libcrux,0.0.1-dev.3
libcrypt-rs,0.1.2
libcryptsetup-rs,0.7.0
libcwiid-sys,0.1.18
libcwtch,0.4.2
libcypher-parser-sys,0.6.1-1
libdav,0.1.1
libdazzle-sys,0.3.0
libdb,0.1.1
libdeflate-sys,0.13.0
libdeflater,0.13.0
libdivsufsort-rs,0.1.2
libdlt-sys,0.1.1
libdpkg-sys,0.1.1+1.19
libdrm,0.0.2
libduckdb-sys,0.7.1
libduckdb-sys-queryscript,0.7.4
libdw,0.1.0
libdw-sys,0.1.0
libdwelf,0.1.0
libecc,0.2.2
libecdsautil,0.2.1
libecdsautil-sys,0.1.0
libecvrf,1.0.1
libedgegrid,0.1.1
libefi-sys,0.1.0
libelf-sys,0.1.0
libenigma,1.0.1
liberasurecode,1.0.3
libes,0.9.1
libesedb,0.2.0
libesedb-sys,0.1.2
libevent-sys,0.2.6
libeyelink-sys,0.1.4
libfastdl,0.2.0
libfdisk,0.1.5
libffi,3.2.0
libffi-sys,2.3.0
libffm,0.1.0
libfirm-sys,0.2.0
libflac-sys,0.3.0
libflatpak-sys,0.3.0
libfmod,2.2.607
libfortress,2.1.0
libfranka-rs,0.9.0
libftd2xx,0.32.2
libftd2xx-ffi,0.8.6
libftdi1-sys,1.1.2
libgitbox,0.1.0
libgitdit,0.4.0
libgo,0.4.0
libh3-sys,0.1.3
libhandy,0.10.0
libhandy-sys,0.10.0
libhaystack,1.0.10
libhdf5-lib,0.2.0
libhdf5-sys,0.2.0
libhdfs3-sys,0.2.0
libheif,0.1.1
libheif-rs,0.19.2
libheif-sys,1.14.2
libhoney-rust,0.1.6
libhydrogen,0.4.1
libhydrogen-sys,0.9.1
libicmp,0.1.2
libicsneo-rs,0.1.5
libicsneo-sys,0.1.17
libimagentrymarkdown,0.10.1
libime-history-merge,0.3.0
libinjection,0.3.2
libinjection-rs,0.2.8
libinput-sys,0.2.0
libipt,0.1.4
libipt-sys,0.1.4
libiptc-sys,0.1.0
libiw,0.1.0
libjade-sys,0.0.1-dev.1
libjit-sys,0.2.1
libjpegturbo-sys,0.0.2
libjuice-rs,0.1.0
libjwt,0.1.0
libjxl-sys,0.7.2
libket,0.2.3
libkeycard,0.1.12
libknox,0.4.0
libktx-rs-sys,0.3.3+v4.0.0
liblapack-sys,0.2.0
liblbfgs-sys,0.1.2
liblightning,0.0.2
liblinear,1.0.0
libloader,0.1.4
libloading,0.8.0
libloadorder-ffi,11.4.1
libm,0.2.6
libmacchina,7.0.0
libmaj,0.1.6
libmarpa-sys,0.2.0
libmath,0.2.1
libmcl-sys,0.1.2-rc3
libmdbx,0.3.2
libmdns,0.7.5
libmf,0.2.2
libmimalloc-sys,0.1.33
libmmap,0.1.0
libmodbus,1.0.1
libmodbus-rs,0.8.3
libmotor-sys,0.1.0
libmount,0.1.15
libmount-sys,0.1.0
libmpv,2.0.1
libmpv-sirno,2.0.2-fork.1
libmtp-sys,1.1.17-5
libmussh,1.1.4
libnet-sys,0.1.0
libnetfilter_queue,0.0.3
libnetkeeper,0.1.0
libnfqueue,0.1.0
libnftables-sys,0.1.0
libnftables1-sys,0.1.0
libnice,0.3.0
libnixstore-sys,0.1.0
libnotcurses-sys,3.9.1
libnspire-sys,0.3.4
libnv,0.4.2
libobliv-sys,0.1.6
liboj,0.3.0-alpha.1
liboj-cgroups,0.1.0
libostree,0.2.0
libostree-sys,0.2.0
liboxen,0.5.3
liboxyd,0.1.4
libp2p-autonat,0.10.2
libp2p-connection-limits,0.1.0
libp2p-core,0.39.2
libp2p-deflate,0.39.0
libp2p-gossipsub,0.44.4
libp2p-identity,0.1.2
libp2p-kad,0.43.3
libp2p-mdns,0.43.1
libp2p-mplex,0.39.0
libp2p-noise,0.42.2
libp2p-perf,0.1.0
libp2p-ping,0.42.0
libp2p-plaintext,0.39.1
libp2p-pnet,0.22.3
libp2p-quic,0.7.0-alpha.3
libp2p-relay,0.15.2
libp2p-rendezvous,0.12.1
libp2p-secio,0.26.0
libp2p-swarm,0.42.2
libp2p-tcp,0.39.0
libp2p-webrtc,0.4.0-alpha.4
libp2prs-core,0.3.0
libp2prs-floodsub,0.3.0
libp2prs-kad,0.3.0
libp2prs-mdns,0.3.0
libp2prs-mplex,0.3.0
libp2prs-multiaddr,0.3.0
libp2prs-noise,0.3.0
libp2prs-secio,0.3.0
libp2prs-swarm,0.3.0
libpaillier,0.5.0
libpanel-sys,0.2.0
libpapi_sys,0.1.7
libpassgen,1.0.3
libpasta,0.1.2
libpep,0.3.0
libperl-sys,0.2.0
libpg_query2-sys,0.2.3
libpgquery-sys,0.1.0
libpicnic-sys,0.1.0+3.0.18
libpijul,1.0.0-beta.4
libpijul-compat,0.10.2
libplacebo-sys,0.1.0
libpledge,0.1.0
libpm,0.1.0
libpna,0.0.1
libpng-sys,1.1.9
libpostal-rust,0.1.1
libpostal-sys,0.1.1
libpq,3.1.0
libpq-sys,0.8.0
libproc,0.13.0
libprosic,0.7.3
libpulse-binding,2.27.1
libqabu,0.2.7
libqaul,0.1.1
libqoi,0.3.2
libquantum,0.1.2
libquantum-patched,0.1.3
libquartz,0.2.0
libqueued,0.3.0
libquickjs-dtp-sys,0.9.0
libquickjs-sys,0.10.0
libquickjspp-sys,0.1.0
libr,0.1.0
libraft,0.1.1
librapidarchive,0.2.0
librashader-reflect,0.1.4
librashader-runtime-d3d11,0.1.4
librashader-runtime-d3d12,0.1.4
librashader-runtime-gl,0.1.4
librashader-runtime-vk,0.1.4
librashader-spirv-cross,0.23.5
libraw,0.1.1
libraw-rs-sys,0.0.4+libraw-0.20.1
libraw-sys,0.1.1
librcl-sys,0.1.2
librealsense-sys,0.2.0
librealsense2-sys,0.2.0
libreauth,0.16.0
libreda-splay,0.1.0
libredefender,0.6.0
librelic,0.0.14
libremarkable,0.6.2
libreplica,0.1.1
libresample,0.1.1
librespot-core,0.4.2
libretro-rs,0.1.3
librice,0.0.3
librime-sys,0.4.0
librist-rust,0.6.3
librist-sys,0.8.3
librna-sys,0.1.5
librobotcontrol-sys,0.4.0
librocksdb-emerald-sys,1.0.0
librocksdb-sys,0.6.3+6.28.2
librocksdb-sysx,0.8.0+7.4.4
librocksdbsys,0.1.2
librollenspielsache,0.1.2
librping,0.1.8
librsb-sys,0.1.1
librsync,0.2.3
librsync-ffi,0.1.0
librtraceroute,0.1.6
librualg,0.29.1
librustconfig,0.1.1
libsamplerate-sys,0.1.12
libsbc-sys,0.1.2
libsbxf,0.1.0
libscemu,0.12.1
libscf-sys,0.1.0
libscmp,0.2.0
libseccomp,0.3.0
libseccomp-rs,0.1.0
libsecp256k1,0.7.1
libsecp256k1-rs,0.2.4
libsecret-sys,0.3.0
libsensors-sys,0.2.0
libsex,0.1.2
libsfasta,0.3.4
libshumate-sys,0.3.0
libside,0.2.1
libsignal-protocol,0.1.0
libsignal-protocol-sys,0.1.0
libsip,0.2.6
libslirp,4.3.0
libsm,0.5.1
libsm_stzhang,0.1.0
libsodium-sys,0.2.7
libsodium-sys-stable,1.19.27
libsox-sys,0.1.1
libsoxr,0.2.9
libspa,0.6.0
libspa-sys,0.6.0
libspecr,0.1.15
libspeedb-sys,0.0.2+2.3.0
libspinnaker-sys,0.1.0
libspm-rs,0.0.4
libspnav-bindings,0.1.0
libspnav-sys,0.1.0
libss,0.1.0
libssh,0.0.1
libssh-rs,0.1.8
libssh-sys-dylib,0.1.0
libstatgrab-sys,1.0.2
libstoragemgmt-rust,0.0.1
libstrophe,0.17.0
libstrophe-sys-bindgen,5.0.0
libsvm,0.4.0
libsvm-sys2,4.0.0
libsweep,1.0.1
libsystemd,0.6.0
libsystemd-sys,0.9.3
libtaos,0.4.5
libtensorflow-sys,0.0.2
libtirpc-sys,0.2.0
libtls,1.2.0
libtombala,2.3.1
libtor,47.13.0+0.4.7.x
libtor-sys,47.13.0+0.4.7.x
libtriptych,0.1.0
libts,0.1.1
libtun,0.1.0
libucl,0.2.3
libudis86-sys,0.2.1
libui,0.2.0
libunwind-rs,0.3.1
libunwind-sys,0.5.1
liburing,0.0.2
libusb,0.3.0
libusb-native,0.1.0
libusb-wishbone-tool,0.3.1
libusb1-sys,0.6.4
libusbgx-sys,0.1.1
libusbk,0.1.2
libusbk-sys,0.1.3
libutp-rs,1.0.0
libuv-sys,0.1.0
libv4l-sys,0.2.2
libva-sys,0.1.2
libvex,0.1.0
libvibrant,1.1.1
libvips,1.5.1
libvips-sys,0.1.0
libvm116,0.1.1
libvmaf-rs,0.4.0
libvmdk-sys,0.1.0
libvopono,0.1.0
libwavm-sys,0.1.4
libwebp,0.1.2
libwebp-sys,0.9.0
libwebp-sys2,0.1.7
libwfa,0.1.2
libwhp,0.1.3
libwifi,0.3.1
libxdiff,0.1.0
libxdp,0.0.1
libxdp-sys,0.1.0
libxid,0.1.5
libxml,0.3.2
libxmlb-sys,0.3.0
libxslt,0.1.2
libyaz0,0.1.0
libyee,0.0.2
libyubihsm,0.2.1
libzbc-bindgen,0.2.0
libzeropool-rs,0.9.1
libzetta,0.4.2
libzetta-zfs-core-sys,0.5.2
libzfs,0.6.16
libzfs-sys,0.5.11
libzkbob-rs,1.0.0
libzmq,0.2.5
libzmq-sys,0.1.8+4.3.2
libzui,0.0.3
libzymod-rust,2.0.4
lidar-utils,0.13.1
lido,1.1.0-patch.1
lief-sys,0.0.1
lieweb,0.2.0-alpha.2
liftoff,0.1.1
ligen-core,0.1.16
light-cli,0.1.0
light-control,2.1.0
light-curve-common,0.1.1
light-curve-feature,0.5.5
light-openid,1.0.1
light-poseidon,0.0.5
lightbeam,0.30.0
lightbird,0.1.10
lightgbm,0.2.3
lightgbm2,0.3.0
lighthouse-client,0.6.0
lightmatrix,0.5.0
lightning,0.0.115
lightning-containers,0.2.1
lightning-persister,0.0.115
lightning-signer-core,0.1.0-5
lightning-storage-server,0.2.0
lightning-sys,0.2.2
lightspeed_core,0.53.0
lightspeed_file_store,0.53.0
lightspeed_logger,0.53.0
lightstatic,1.0.0
lightway-sys,0.1.0
lightws,0.6.8
lignin,0.1.0
lignin-dom,0.0.3
likely_stable,0.1.2
likemod,0.2.0
lillinput,0.3.0
lilv,0.2.1
lilv-sys,0.2.1
lime-main-loop,0.1.0
lime-render,0.1.0
limelight,0.1.3
limitador,0.4.0
limonite,0.2.1
lindel,0.1.1
lindenmayer,0.3.0
lindenmayer-system,0.3.1
lindera-compress,0.24.0
lindera-fst,0.1.1
line-wrap,0.1.1
line_2d,0.5.3
line_drawing,1.0.0
linefeed,0.6.0
linen,0.1.0
linen-core,0.1.0
linera-base,0.1.0
linera-core,0.1.0
linera-execution,0.1.0
linera-views,0.1.0
linera-wit-bindgen-host-wasmer-rust,0.2.0
linera-wit-bindgen-host-wasmtime-rust,0.2.0
linereader,0.4.0
linestring,0.8.0
linfa,0.6.1
linfa-ftrl,0.6.1
linfa-hierarchical,0.6.1
linfa-linalg,0.1.0
linfa-preprocessing,0.6.1
linfa-reduction,0.6.1
linfa-trees,0.6.1
linfa-tsne,0.6.1
lingua,1.4.0
linkbot,0.0.2
linked-buffer,0.0.2
linked-list,0.0.3
linkmap,0.1.1
linkspace-common,0.1.1
linkspace-core,0.1.1
linkspace-cryptography,0.1.0
linkspace-pkt,0.1.1
linkstore,1.0.2
linotype,0.0.1
lintrunner,0.8.0
linux-aio-sys,0.1.0
linux-embedded-hal,0.4.0-alpha.3
linux-info,0.1.13
linux-input,0.1.0
linux-io-uring,0.1.0
linux-io-uring-sys,0.0.4
linux-kcapi,0.1.1
linux-keyutils,0.2.3
linux-monitor,0.2.7
linux-personality,1.0.0
linux-taskstats,0.4.0
linux-usb-functionfs-sys,0.1.1
linuxcnc-hal,0.3.0
linuxcnc-hal-sys,0.3.0
linuxfb,0.2.0
linuxvideo,0.3.0
linxal,0.6.0
linya,0.3.0
lioness,0.1.2
lioness-rs,0.1.0
lipmaa-link,0.2.2
lipsum,0.9.0
lipsum-cn,1.0.1
liquid-layout,0.1.1
liquid-ml,0.1.0
liquidfun,0.8.0
lirc-sys,0.0.1
liriodendron,0.2.0
lis3dh,0.4.2
liso,1.0.2
listpack,0.1.6
lisudoku-solver,0.1.19
litcoin,0.28.1
litcoinlib,0.29.4
lite-session,1.0.0
litecoin_hashes,0.1.2
litecoinlib,0.29.1
litep2p,0.1.0
litequad,0.1.2
lithos,0.18.4
litime,1.1.0
litl,0.6.0
little-sorry,0.1.0
little_raft,0.2.0
littlefs,0.2.0
littlefs2,0.4.0
littlewing,0.7.0
livepeer-rs,0.0.1
livesplit-auto-splitting,0.1.0
livesplit-core,0.13.0
livesplit-hotkey,0.7.0
livi,0.7.1
livy,0.5.0
ll,7.0.0
ll-rs,0.1.0
llama,0.14.2
llama-sys,0.1.2
llama-wasm,0.5.0
lldb,0.0.11
lldb-sys,0.0.29
llir,0.2.2
llm-base,0.1.0-rc1
llm-chain-llama-sys,0.9.0
llm-llama,0.1.0-rc1
llm-rs,0.1.0
llml,0.2.3
llml_simd,0.1.5
llrb-index,0.4.0
lls,0.1.0
llua,0.1.2
llvm-alt,0.5.0
llvm-ir,0.8.2
llvm-plugin-inkwell,0.3.0
llvm-rs,0.2.1
llvm-sys-wrapper,0.6.1
llvm_build_utils,0.3.0
llvmint,0.0.3
lm-sensors,0.1.5
lmarkov,0.1.0
lmc,0.2.0
lmdb,0.8.0
lmdb-master-sys,0.1.0
lmdb-master3-sys,0.1.0
lmdb-rkv,0.14.0
lmdb-rkv-sys,0.11.2
lmdb-rs,0.7.6
lmdb-rs-m,0.7.7
lmdb-zero,0.4.4
lnk-thrussh-keys,0.21.0
lnpbp_secp256k1zkp,0.9.0
lnurl,0.2.0
lnwasi,0.0.3
load_image,3.0.3
loaded_dice,0.2.2
loadem,0.2.11
loadstone,1.0.0
local-ip-address,0.5.1
local_file_cache,0.1.4
locale,0.2.2
locale-settings,0.3.0
locale_config,0.3.0
localnative_core,0.3.7
localnative_ssb,0.3.7
localsearch,0.9.0
localzone,0.2.0
location_based_sharding,0.1.4
loch,0.0.1
lock-free-freelist,0.1.0
lock_keys,1.1.0
lockbook_core,3.3.6
locked-voter,0.5.8
lockfree-cuckoohash,0.1.0
lockfreehashmap,0.1.2
lockjaw_processor,0.2.2
lockstitch,0.11.0
lockup,1.1.2
loco-protocol,5.4.0
locustdb,0.3.4
locutus-core,0.0.3
locutus-runtime,0.0.3
locutus-stdlib,0.0.3
lodepng,3.7.2
log4rs,1.2.0
log4rs-syslog,3.0.3
logging_content,0.1.1
logic-long,0.2.0
logiclong,0.1.0
logicsim,0.1.7
login_app,0.1.5
login_cap,0.0.2
logisheets_controller,0.3.0
loglogd,0.1.0
logmap,0.2.0
logq,0.1.19
logreduce-tokenizer,0.1.0
logru,0.2.0
logz,0.1.2
lojidoc,0.3.1
lol-core,0.9.5
lol_alloc,0.4.0
lol_html,0.4.0
loli_lib,0.0.1
longest-increasing-subsequence,0.1.0
lonlat_bng,0.3.8
lookaround,0.1.6
loom,0.5.6
loomy,0.1.1
loopdev,0.4.0
loopers-engine,0.2.0
loopy,0.1.0
lootr,0.7.0
lophat,0.9.1
loraxe,0.1.0
lorenz,0.1.1
lorikeet,0.14.0
lorikeet-rs,0.3.0
loser_case,0.2.1
loterra,2.0.0
loterra-staking-contract,2.0.2
louds,0.1.1
louds-rs,0.4.0
louis,0.6.2
louis-sys,0.6.1
lovm2,0.4.8
lovm2_std,0.4.8
low-level-virtual-machine,0.1.2
lowdim,0.6.1
lowestbins,1.4.1
loxcraft,0.1.1
lozizol,0.5.3-dev
lp_tetris,0.1.6
lpc11uxx-hal,0.1.0
lpc11xx-async-hal,0.1.3
lpc55,0.2.1
lpc55-rtic,0.5.7
lpc8xx-hal,0.10.0
lpfs,0.2.0
lpn,0.2.0
lpsolve,0.1.0
lqr,0.1.0
lr35902,0.1.1
lrau,0.6.0
lru-cache,0.1.2
lru-mem,0.2.0
lru2,0.1.0
lru_time_cache,0.11.11
ls-qpack,0.1.0-alpha
lsamp,0.1.4
lsd,0.23.1
lseq,0.1.0
lsh-rs,0.4.0
lsl,0.1.1
lsm_engine,0.1.9
lsmtree,0.1.1
lsode,0.2.7
lsp-positions,0.3.1
lsph,0.1.7
lss_driver,0.8.4
lsystems,0.2.1
lt-fm-index,0.7.0-alpha.1
ltp,0.1.7
ltrs,0.1.0
lua,0.0.10
lua-latest-sys,0.0.2
lua-rs,0.0.11
lua-sys,0.2.0
luajit,0.1.1
luajit-sys,0.0.5
luajit2-sys,0.0.2
lualexer,0.1.2
luallaby,0.1.0-alpha.3
lucas-test,1.0.0-rc.5
lucet-module-data,0.1.2
lucet-runtime,0.6.1
lucet-runtime-internals,0.6.1
lucet-runtime-tests,0.6.1
lucet-wasi,0.6.1
lucetc,0.6.1
lucid,0.3.0
lucid-arena-sys,0.1.0
lucky_commit,2.2.1
ludomath,1.1.1
ludusavi,0.17.1
lugnut,0.0.5
luhn-rs,0.0.1
luhnr,0.3.4
luk_chain,0.2.0
luks2,0.5.0
lulz,0.1.1
lumiere,0.2.0
luminvent_winit,0.27.6-alpha
lumo,0.2.6
lunatic,0.13.1
lunatic-mysql,0.1.1
lunatic-process,0.13.2
lunatic-redis,0.1.3
lunatic-runtime,0.13.2
lunesrs,1.9.4
lurk,0.2.0
lurk-pasta-msm,0.1.0
lurk-rs,0.1.0
luv,0.9.1
lv2-atom,2.0.0
lv2-core,3.0.0
lv2-midi,1.2.0
lv2-state,2.0.0
lv2-urid,2.1.0
lv2-worker,0.1.1
lv2_raw,0.2.0
lv2rs-atom,0.1.2
lv2rs-urid,0.2.2
lvgl-sys,0.6.2
lxcrond,0.2.1
lxr,0.1.0
lychee,0.12.0
lychee-lib,0.12.0
lz-fear,0.1.1
lz-str,0.2.1
lz4,1.24.0
lz4-sys,1.9.4
lz4_flex,0.10.0
lz_diet,0.1.6
lz_fnv,0.1.2
lzf-sys,0.1.0
lzfse,0.1.0
lzham,0.1.1
lzham-sys,0.1.1
lzjd,0.2.0
lzokay,1.0.1
lzzzz,1.0.4
m,0.1.1
m2-ctrl_asm,0.1.0
m2-ctrl_fsm,0.1.0
m3d,0.0.1
m4ri-rust,0.4.0
m4ri-sys,0.3.3
m68000,0.1.1
ma_proper,1.0.0
maa,0.3.0
mac-disk-monitor,0.1.0
mac-mouse-sys,0.0.9
mac-notification-sys,0.5.6
mac-sys-info,0.1.13
mac_address,1.1.4
mac_address2,2.0.0
macaroon-asml-fork,0.1.0
macaroons,0.3.3
macaw,0.18.2
macbinary,0.2.0
macchina,6.1.8
mach,0.3.2
mach2,0.4.1
mach_o,0.1.2
mach_object,0.1.17
mach_ports,0.2.0-alpha
machina,0.6.1
machine_setup,1.3.4
machineid-rs,1.2.3
mack,1.3.2
mackerel_plugin,0.2.5
mackerel_plugin_loadavg,0.0.0
macos-accessibility-client,0.0.1
macos-app-nap,0.0.1
macos-open,0.0.3
macos-perf,0.1.1
macrame,0.0.1
macrodb,0.1.1
macroquad,0.3.25
mactime2,3.1.1
macvtap,0.1.2
madsim,0.2.22
madsim-rdkafka,0.2.14-alpha
madvise,0.1.0
maelbreaker,0.1.0
magenta,0.2.0
magic,0.13.0
magic-sys,0.3.0
magic-wormhole,0.6.0
magic_string,0.3.4
magick_rust,0.18.0
magicpak,1.4.0
magne-flame,0.1.1
magnesia,0.9.2
magnum-opus,0.3.2
magpie,0.11.0
maia,0.1.1
maia-httpd,0.2.0
maidsafe_client,0.1.2
maidsafe_types,0.2.3
maidsafe_utilities,0.19.0
maidsafe_vault,0.1.1
mail-core,0.6.2
mail-send,0.3.3
mailcap,0.1.0
mailchimp,0.1.15
mailjet_api_wrapper,0.1.0
main_loop,0.3.3
mainline-dht,0.2.0
majima,0.3.0
makai_waveform_db,0.1.0
makeclean,1.1.0
makedeb-srcinfo,0.8.1
makepad-glx-sys,0.1.0
makepad-objc-sys,0.3.0
makepad-x11-sys,0.1.0
makiko,0.2.1
mako,0.3.0
makods,0.4.0
malachite-base,0.3.2
malice,0.3.0
malloc-array,1.4.4
malloc_buf,1.0.0
malloc_freq,0.1.2
malloced,1.3.1
mammoth-setup,0.0.1
mangadex-home,0.5.3
mangling,0.2.3
manhattan-tree,0.1.1
mann_kendall,0.1.0
map-engine,0.1.0
map-gen-2d,0.1.15
map-range,0.1.1
map_generator,0.1.2
map_vec,0.3.0
mapgen,0.6.0
maple-core,0.4.3
mapo,0.1.1
mapped-command,0.3.0
mapped-file,0.0.8
mappedheap,0.1.1
mappum-librocksdb-sys,6.7.0-alpha.1
mappum-rocksdb,0.14.0-alpha.1
mapr,0.8.0
marble,15.0.2
marge,0.1.0
marid,0.1.0
markdown-gem,0.1.0
markdown-test-report,0.3.8
marked,0.3.0
markov,1.1.0
markov-algorithms,0.4.6
markov-chain,0.1.1
markov_rs,0.1.2
markov_strings,0.1.5
markovian,0.2.1
markovr,0.4.1
marktwin,0.4.2
marlowe_lang,0.1.21
marmoset,0.9.4
marpa,0.3.0
mars-core,1.0.0
martin,0.8.1
marwood,0.5.0
maschine,0.1.0
masker,0.0.4
massa-sc-runtime,0.3.0
massping,0.3.5
mastermind,0.1.5
matchmaker,0.1.0
matecito,0.1.6
material-color-utilities-rs,0.2.1
material_you,0.1.0
matext4cgmath,0.1.0
math,0.10.0
flic,0.1.6
flickr,0.1.1
flight_tracking_erau_se300,0.5.0
flint-sys,0.7.3
flipperbit,0.1.3
flipperzero-sys,0.8.0
flips,0.2.1
flit,0.1.2
flite,0.0.3
flite-sys,0.1.2
flize,4.2.3
fll-rs,0.1.3
flmodules,0.7.0
flnet,0.7.1
flo_curves,0.7.1
flo_render,0.3.1
flo_stream,0.7.0
float-ord,0.3.2
float_extras,0.1.6
float_fast_print,0.1.2
float_to_int,0.1.0
floatpack,0.1.0
floki,1.0.1
flopen,0.1.0
flow,0.3.5
flow-sdk,1.0.1
flowcore,0.95.0
flowgger,0.3.1
flowr,0.95.0
flowrlib,0.95.0
flowscripter_template_deno_rust_library,1.0.15
flowscripter_template_wasm_rust_library,1.1.9
floyd-warshall,0.0.3
floydrivest,0.2.4
fltemp,0.1.0
fltk-builder,0.1.0
flu,0.0.2
fluence-faas,0.16.3
fluence-fork-libp2p-core,0.27.2
fluence-fork-libp2p-deflate,0.27.2
fluence-fork-libp2p-gossipsub,0.29.1
fluence-fork-libp2p-kad,0.29.2
fluence-fork-libp2p-mdns,0.29.1
fluence-fork-libp2p-mplex,0.27.2
fluence-fork-libp2p-noise,0.29.1
fluence-fork-libp2p-ping,0.28.1
fluence-fork-libp2p-plaintext,0.27.2
fluence-fork-libp2p-pnet,0.20.2
fluence-fork-libp2p-request-response,0.10.1
fluence-fork-libp2p-secio,0.26.1
fluence-fork-libp2p-swarm,0.28.1
fluence-fork-libp2p-tcp,0.27.3
fluence-fork-multistream-select,0.10.3
fluence-fork-parity-multiaddr,0.11.2
fluence-identity,0.3.0
fluence-keypair,0.10.1
fluent-bit-go-sys,0.0.1
fluent-bundle,0.15.2
fluent-comparisons,0.3.1
fluent_data,1.2.4
fluffl,0.0.5
fluidity-core,0.1.5
fluidlite,0.2.1
fluidlite-sys,0.2.1
fluidsynth,0.0.1
flume,0.10.14
flurry,0.4.0
flute,0.7.1
flutils,0.5.0
flutter-engine,0.3.5
flutter_rust_bridge,1.75.1
fluvio,0.18.2
fluvio-future,0.5.1
fluvio-smartengine,0.7.3
fluvio-smartstream-executor,0.1.0
fluvio-storage,0.3.0
fluvio-system-util,0.1.1
fluvio-wasm-timer,0.2.5
flv-future-aio,1.1.0
flx,0.2.2
fm-index,0.1.2
fmerk,0.1.1
fmi,0.2.1
fmmap,0.3.2
fmutex,0.1.0
fn_graph,0.8.2
fna3d-sys,0.1.8
fndg,0.4.1
fnmatch-sys,1.0.0
fnntw,0.4.1
fnq,0.3.1
foca,0.11.0
focus_monitor,0.1.3
fog-crypto,0.4.3
fog-pack,0.2.2
foley-cargoexample-guessing_game,0.1.1
folia,0.0.6
font-kit,0.11.0
fontconfig-parser,0.5.2
fontkit,0.3.1
fontloader,0.1.0-alpha.0
fontpm-api,0.2.1
foolang,0.0.0
forbidden,0.1.3
forc,0.38.0
forc-client,0.38.0
forc-pkg,0.38.0
forc-wallet,0.2.2
force-delete-win,0.1.0
forceatlas2,0.4.1
forceps,0.3.2
ford-johnson,0.2.1
forecast-get,0.1.1
forensic-rs,0.5.2
forest_bitfield,0.1.1
forest_crypto,0.5.3
forester,0.0.3
forge_crypter,0.1.3
forge_grpc,0.1.3
forge_signer,0.1.3
forgiving-htmlescape,0.1.0
fork,0.1.21
fork-of-zcash-bn,0.1.0
forkjoin,2.3.0
forky-tun,0.5.5
form-data-builder,1.0.1
form-validation,0.3.1
forma-render,0.1.3
formula,0.1.0
forrustts,0.2.0
fors,0.1.0
fortresscrypto,2.0.0
forty40,0.1.2
forust-ml,0.2.3
forwarder,0.3.0
fossology-rs,0.2.3
foundationdb,0.7.0
foundry,0.3.0
fountain_codes,0.2.1
fountaincode,0.0.8
fowner,0.1.2
fozzie,1.5.0
fpd,2.7.2
fpe,0.6.1
fpgrars,1.13.1
fpn,0.1.2
fpng-rs,1.0.9
fpsdk,1.0.3
fpzip-sys,0.1.6
fql-parser,0.2.8
fr32,7.0.0
fractal-analysis,0.2.0
fractal-utils,0.3.4
fraction,0.13.1
fral,1.0.2
frame-benchmarking-cli,25.0.0
frame-election-provider-support,21.0.0
framp,0.3.7
frank_jwt,3.1.3
franka-interface,0.2.0
franklin,0.1.4
frappe,0.4.7
frauth-ed25519-dalek,1.0.0-pre.3
frawk,0.4.8
fre,0.3.1
fred,6.2.1
free-duolingo-plus,1.0.10
freebj,1.1.3
freebsd-libgeom,0.2.1
freeroast,0.1.9
freesasa-sys,0.1.10
freetype,0.7.0
freetype-gen-rs,0.213.1
freetype-rs,0.32.0
fremkit,0.1.1
french-suited-playing-cards,0.3.0
frenetic,0.1.0
freqache,0.6.0
freude,0.7.0
fribidi-sys,0.1.0
friedrich,0.5.0
friendly-zoo,1.1.0
fringe,1.2.1
fritzdecode,0.1.0
frnsc-liveregistry-rs,0.2.0
frnsc-sqlite,0.1.0
frodobuf,0.1.2
frost-dalek,0.2.3
frost-ed25519,0.2.0
frost-ed448,0.2.0
frost-p256,0.2.0
frost-ristretto255,0.2.0
frost-secp256k1,0.2.0
frost377,0.2.0
frugalos_mds,1.2.0
frugalos_raft,1.2.0
frugalos_segment,1.2.0
fruit-salad,0.0.2
fruity,0.3.0
fruity__bbqsrc,0.2.0
frusa,0.1.0
frustool,0.1.0
fs-crypto,0.1.0
fs-hdfs,0.1.11
fs-hdfs3,0.1.11
fs-mistrust,0.7.0
fs-swap,0.2.6
fs-verity,0.1.0
fs2,0.4.3
fs3,0.5.0
fs4,0.6.4
fs_at,0.1.6
fs_pro,1.3.0
fscmp,0.2.16
fselect,0.8.2
fsevent-stream,0.2.3
fsevents,0.1.0
fsio,0.4.0
fslock,0.2.1
fst,0.4.7
fstore,0.1.0
fswallet,0.1.0-alpha.0
fswatch,0.1.10
fsx,0.1.1
fsync,0.1.0
ftd-rt,0.1.5
ftf,0.4.0
ftl-protocol,0.0.6
ftlog,0.2.6
ftml,1.22.1
ftp,3.0.1
ftp2mfs,0.3.1
fts,0.3.0
fts-sys,0.2.5
ftzz,2.0.0
fuchsia-cprng,0.1.1
fuchsia-zircon,0.3.3
fuchsia_backtrace,0.1.0
fucker,0.5.1
fudd,0.1.6
fudi-rs,0.3.1
fuel-block-producer,0.15.3
fuel-chain-config,0.15.3
fuel-core,0.18.1
fuel-core-chain-config,0.18.1
fuel-core-p2p,0.18.1
fuel-crypto,0.31.1
fuel-etk-asm,0.3.1-dev
fuel-merkle,0.31.1
fuel-p2p,0.15.3
