crate_name,version
card10-alloc,0.1.1
card10-l0dable,0.3.0
card10-sys,1.10.0
card_catalog,1.1.1
card_deck,0.1.9
card_format,0.2.1
card_game_engine,0.0.0
cardano,0.1.3
cardano-message-signing,1.0.1
cardano-multiplatform-lib,3.1.3
cardano-net,0.2.1
cardano-sdk,0.2.5
cardano-serialization-lib,11.4.1-beta.1
cardano_ouroboros_network,0.2.8
carddav,0.1.1
cardgames,0.2.3
cardinal,0.1.1
cardinal-c,0.1.1
cardinal-certificate,0.2.0
cardinal-codegen,0.1.1
cardinal-configs,1.0.0
cardinal-creator-standard,3.0.2
cardinal-group-reward-distributor,2.2.1
cardinal-marketplace,3.0.3
cardinal-paid-claim-approver,4.4.0
cardinal-payment-manager,4.0.0
cardinal-receipt-index,0.2.9
cardinal-receipt-manager,2.2.1
cardinal-rent-receipt,0.0.16
cardinal-rental-counter,0.0.16
cardinal-reward-distributor,2.2.1
cardinal-scanner,0.1.3
cardinal-stake-pool,2.2.1
cardinal-time-invalidator,4.4.0
cardinal-token-manager,4.4.0
cardinal-transfer-authority,4.4.0
cardinal-use-invalidator,4.4.0
cardinal_backend,0.1.1
cardio,0.1.2
cardioid,0.1.0
cardito,0.2.2
cardkit,0.1.0-alpha.11
cardpack,0.4.17
cardparse,0.1.0
cardparse_derive,0.1.0
cards,1.1.2
carebridge-provider,0.1.0
cares,0.0.0
caret,0.4.0
caretaker,0.2.4
cargho,0.1.7
cargho_derive,0.1.6
cargho_shared,0.1.6
cargiao,0.1.0
cargit,0.3.0
cargo,0.70.1
cargo-3pl,0.1.3
cargo-5730,0.2.1
cargo-abcr,0.1.0
cargo-about,0.5.6
cargo-acap,0.1.2
cargo-acceptance,0.0.0
cargo-action-fmt,1.0.4
cargo-add,0.2.0
cargo-add-dynamic,0.1.2
cargo-ado,0.0.2
cargo-advisory,0.0.0
cargo-afl,0.0.0
cargo-alfred,0.0.2
cargo-alias,0.2.1
cargo-all,0.2.4
cargo-all-features,1.9.0
cargo-ament-build,0.1.6
cargo-analyze,0.1.0
cargo-analyzer,0.1.0
cargo-anger,0.0.0
cargo-aoc,0.3.4
cargo-api,0.0.0
cargo-apk,0.9.7
cargo-appimage,1.4.2
cargo-arch,0.1.5
cargo-archtest,0.1.8
cargo-armory,0.3.5
cargo-arps,0.1.0
cargo-asm,0.1.16
cargo-at,0.1.2
cargo-atcoder,0.4.0
cargo-audit,0.17.5
cargo-auditable,0.6.1
cargo-aur,1.5.0
cargo-aur-packer,0.1.2
cargo-authors,0.5.2
cargo-auto,2022.1017.931
cargo-autobindings,0.1.0
cargo-avrdude,0.1.0
cargo-avrflash,0.0.0
cargo-aws-lambda,0.3.0
cargo-axum,0.1.0
cargo-backup,0.4.1
cargo-bake,0.2.0
cargo-bargain,0.0.0
cargo-bash,0.1.0
cargo-bavy,0.2.0
cargo-bazel,0.8.0
cargo-bdeps,0.1.7
cargo-begin,1.1.1
cargo-benchcmp,0.4.4
cargo-bin,0.3.0
cargo-bin-lib,0.1.0
cargo-binary,0.0.1
cargo-binstall,0.23.0
cargo-binutils,0.3.6
cargo-bisect-rustc,0.6.6
cargo-bitbake,0.3.16
cargo-bitbar,0.1.1
cargo-blflash,0.3.0
cargo-blinc,0.1.0
cargo-bloat,0.11.1
cargo-board,0.1.0
cargo-boil,0.0.0
cargo-boj,0.3.0
cargo-bolero,0.9.0
cargo-bom,0.6.5
cargo-book,0.1.4
cargo-bootimage,0.1.3
cargo-box,0.0.0
cargo-bpf,2.3.0
cargo-breaking,0.0.2
cargo-brew,0.1.4
cargo-brief,0.2.0
cargo-brrr,0.0.0
cargo-brrrr,0.1.0
cargo-brust64,0.1.7
cargo-build,0.1.0
cargo-build-dependencies,0.1.3
cargo-build-deps,0.2.0
cargo-build-dist,0.1.0
cargo-build-docker,0.1.1
cargo-bullet,0.2.6
cargo-bump,1.1.0
cargo-bundle,0.6.0
cargo-bundle-licenses,1.2.1
cargo-c,0.9.19+cargo-0.70
cargo-cabal,0.8.5
cargo-cache,0.8.3
cargo-cacher,1.2.5
cargo-cake,1.0.6
cargo-cala,0.0.1
cargo-call-stack,0.1.15
cargo-careful,0.3.2
cargo-cargo-derive-ipc-schema-for-swift,0.1.0
cargo-casper,2.0.9
cargo-cats,0.1.13
cargo-cd,0.0.2
cargo-chadr,420.69.0
cargo-change,0.1.0
cargo-changelog,0.1.0
cargo-changes,0.1.0
cargo-check,0.2.2
cargo-check-external-types,0.1.6
cargo-checkmate,0.1.14
cargo-chef,0.1.59
cargo-cheh,0.1.0
cargo-chino,0.1.3
cargo-chrono,0.2.0
cargo-ci,0.1.1
cargo-cider,0.1.0
cargo-cifuzz,0.1.0
cargo-clap,0.1.0
cargo-clean,0.1.1
cargo-clean-all,0.5.0
cargo-clean-recursive,0.9.5
cargo-cleanall,0.1.3
cargo-cleans,0.1.3
cargo-cleansubdirs,0.1.0
cargo-cleanup,0.1.2
cargo-clear,0.1.0
cargo-clearlydefined,0.2.1
cargo-cli,1.0.0
cargo-cln,0.1.0
cargo-clone,1.2.0
cargo-clone-core,0.2.0
cargo-clone-crate,0.1.8
cargo-cmd,0.3.1
cargo-cntrlr,0.1.0
cargo-cocoapods,0.3.0
cargo-codspeed,1.1.0
cargo-cogno,0.1.0
cargo-collect,0.1.1
cargo-commander,2.0.15
cargo-commentratio,0.0.1
cargo-commit,0.1.0
cargo-compete,0.10.4
cargo-compiler-interrupts,4.0.1
cargo-compliance,0.0.1
cargo-component,0.1.0
cargo-concat,0.4.2
cargo-config,0.1.1
cargo-config2,0.1.7
cargo-container,0.0.0
cargo-contemplate,0.2.2
cargo-context,0.1.1
cargo-contract,2.2.1
cargo-contribute,0.2.2
cargo-cook,1.0.0
cargo-count,0.2.4
cargo-cov,0.0.5
cargo-cover,0.0.0
cargo-coverage-annotations,0.4.3
cargo-cranky,0.3.0
cargo-crate,0.2.1
cargo-crate-api,0.0.1
cargo-crate-poc,0.1.0
cargo-crate-type,0.1.0
cargo-crates,0.1.5
cargo-cratesio,0.1.0
cargo-create,0.3.1
cargo-create-protocols-plugin,0.0.2
cargo-creator,0.4.1
cargo-credential,0.1.0
cargo-credential-1password,0.1.0
cargo-credential-gnome-secret,0.1.0
cargo-credential-macos-keychain,0.1.0
cargo-credential-wincred,0.1.0
cargo-credits,0.2.1
cargo-crev,0.24.0
cargo-criterion,1.1.0
cargo-cross-test,0.1.1
cargo-crusader,0.1.1
cargo-cryptile,0.2.0
cargo-ctags,0.2.5
cargo-cuddle,0.2.0-w-0
cargo-cult,0.1.0
cargo-cultcmd,0.1.0
cargo-culture,1.0.0
cargo-culture-kit,1.0.0
cargo-custom-command-c4rls,0.1.0
cargo-customs,0.0.0
cargo-cvm,0.5.9
cargo-cxx,0.1.2
cargo-cyclonedx,0.3.7
cargo-danger,0.2.2
cargo-dao,0.2.0
cargo-deadlinks,0.8.1
cargo-deb,1.43.0
cargo-debstatus,0.4.0
cargo-debug,0.3.0
cargo-dedup,0.1.0
cargo-deliver,0.2.0
cargo-demangle,0.1.3
cargo-demo,0.1.0
cargo-dentaku-ant,0.1.1
cargo-deny,0.13.9
cargo-dep,0.1.0
cargo-depdiff,0.1.0
cargo-dependencies,0.1.1
cargo-dependencies-bug,0.1.0
cargo-dependency-inheritor,0.1.1
cargo-depgraph,1.4.0
cargo-dephell,0.5.1
cargo-deploy,0.1.1
cargo-deppy,0.0.1
cargo-depression,0.0.0
cargo-deps,1.5.0
cargo-deps-list,1.0.1
cargo-depsize,1.0.1
cargo-derivefmt,0.1.0
cargo-dev,0.0.2
cargo-devcade,0.8.0
cargo-devserver,0.2.1
cargo-dfu,0.1.2
cargo-diet,1.2.5
cargo-diff,0.0.0
cargo-diff-tools,0.1.2
cargo-difftests,0.1.0
cargo-difftests-core,0.1.0
cargo-difftests-testclient,0.1.0
cargo-dimension,1.0.0
cargo-dinghy,0.6.4
cargo-dioxus,0.1.1
cargo-disasm,0.5.0
cargo-disassemble,0.1.1
cargo-dist,0.0.6
cargo-dist-schema,0.0.6
cargo-distant,0.1.0
cargo-distribute,0.202106.16
cargo-dl,0.1.0
cargo-do,0.4.0
cargo-doc-coverage,1.0.0
cargo-doc-ngrok,0.1.1
cargo-doc2readme,0.2.4
cargo-docco,0.1.0
cargo-docgen,0.1.3
cargo-dock,0.1.0
cargo-docker,0.2.0
cargo-docker-build,0.1.2
cargo-dockerfile,0.1.0
cargo-dockerimage,0.1.0
cargo-docket,0.0.1
cargo-docs,0.1.25
cargo-docserve,0.1.0
cargo-docserver,0.3.0
cargo-docset,0.3.1
cargo-doctor,0.1.2
cargo-dover,0.0.5
cargo-download,0.1.2
cargo-dragons,0.0.0
cargo-drive,1.0.0
cargo-drone,0.4.3
cargo-druid,0.1.0
cargo-duplicates,0.5.1
cargo-dylint,2.1.7
cargo-ease,0.1.2
cargo-ebuild,0.5.4
cargo-ec,0.1.19
cargo-edit,0.11.9
cargo-edit-9,0.9.3
cargo-edit-locally,0.1.3
cargo-edit-version,0.1.0
cargo-emanate,0.4.2
cargo-embed,0.18.0
cargo-emerge,0.0.0
cargo-emit,0.2.1
cargo-ensure-installed,0.2.1
cargo-ensure-prefix,0.1.7
cargo-env,0.1.1
cargo-eosiocontract,0.17.0
cargo-epublish,0.0.2
cargo-equip,0.19.0
cargo-erlangapp,0.1.4
cargo-errorbook,0.0.2
cargo-es6,0.0.0
cargo-espflash,2.0.0-rc.3
cargo-espmonitor,0.10.0
cargo-ether,1.0.0
cargo-eval,0.1.0
cargo-ex,0.1.1
cargo-example,0.2.1
cargo-examples,0.5.0
cargo-exe,1.0.1
cargo-exec,0.1.0
cargo-executable-payload,0.2.0
cargo-expand,1.0.48
cargo-expect,0.1.1
cargo-explain,1.0.0
cargo-external-doc,0.2.0
cargo-extras,0.3.0
cargo-facette,0.0.1
cargo-faircode,1.0.3
cargo-fak,1.0.3
cargo-fancy,0.1.0
cargo-fast,0.1.1
cargo-feature,0.7.0
cargo-feature-analyst,0.1.0
cargo-feature-combinations,0.0.14
cargo-feature-matrix,0.3.0
cargo-feature-set,0.5.0
cargo-feature-tree,0.1.1
cargo-features,0.0.0
cargo-features-manager,0.2.0
cargo-featurex,0.1.12
cargo-fel4,0.7.2
cargo-fetch2,0.1.1
cargo-fetcher,0.13.1
cargo-files,0.2.0
cargo-files-core,0.1.0
cargo-filter,0.1.0
cargo-find,0.1.6
cargo-first,0.1.4
cargo-firstpage,0.1.2
cargo-fix,0.4.1
cargo-fixeq,0.4.0
cargo-fixme,0.1.0
cargo-flake,0.0.5
cargo-flaky,0.3.1
cargo-flash,0.18.0
cargo-flatpack,0.0.0
cargo-flatpak,0.0.1
cargo-fleet,0.0.1
cargo-flippy,1.0.1
cargo-flutter,0.1.12
cargo-fly,0.1.0
cargo-fmtq,0.1.0
cargo-folderinfo,0.2.0
cargo-foobar,1.0.2
cargo-force-build,0.1.2
cargo-foreach,1.0.3
cargo-forkdep,0.1.1
cargo-fortanix,0.0.2
cargo-fox,0.0.1
cargo-frc,0.4.0
cargo-free,0.6.0
cargo-freeze,0.0.3
cargo-freighter,0.1.0
cargo-fun,0.2.0
cargo-function-history,0.2.1
cargo-fund,0.2.3
cargo-funnel,0.5.1
cargo-fuzz,0.11.2
cargo-fuzzcheck,0.12.0
cargo-fvmc,1.0.0
cargo-gba,0.0.4
cargo-gccrs,0.0.1
cargo-geiger,0.11.6
cargo-geiger-serde,0.2.5
cargo-gen,0.0.1
cargo-generate,0.18.2
cargo-generate-license,1.0.0
cargo-generate-license_impl-license,0.1.0
cargo-generate-rpm,0.10.2
cargo-generate-type,0.1.2
cargo-geng,0.13.0
cargo-get,0.3.3
cargo-ghdoc,0.4.0
cargo-ghp-upload,0.3.4
cargo-gist,0.0.1
cargo-git,0.7.0
cargo-gitv,0.1.2
cargo-gnaw,0.1.0
cargo-go,0.4.4
cargo-gpt,0.1.1
cargo-gra,0.6.0
cargo-grammarly,0.1.2
cargo-graph,0.3.1
cargo-gui,0.3.1
cargo-guppy,0.1.0
cargo-hack,0.5.28
cargo-hackerman,0.2.5
cargo-hakari,0.9.24
cargo-han,0.1.0
cargo-hatch,0.4.1
cargo-hdk,0.2.6
cargo-hf2,0.3.3
cargo-hoard,0.0.1
cargo-hongg,0.54.4
cargo-hook,0.1.2
cargo-html,0.2.1
cargo-http-registry,0.1.5
cargo-hublish,0.2.0
cargo-husky,1.5.0
cargo-i18n,0.2.10
cargo-image,0.4.0
cargo-include-licenses,0.0.1
cargo-incremental,0.1.23
cargo-incversion,0.1.2
cargo-index,0.2.6
cargo-index-transit,0.1.0
cargo-indicate,0.1.0
cargo-info,0.7.3
cargo-ink,0.1.0
cargo-innit,1.0.0
cargo-inspect,0.10.3
cargo-insta,1.29.0
cargo-install-latest,0.1.0
cargo-installed,0.1.2
cargo-instruments,0.4.8
cargo-intraconv,1.4.0
cargo-invariant,0.0.1
cargo-ipcgen-swift,0.0.1
cargo-ipfs,0.0.0
cargo-is-tested,0.1.1
cargo-issue,0.1.4
cargo-issue-lib,0.1.4
cargo-iterate,0.1.0
cargo-jdi,0.1.0
cargo-jfrog-dl-spec,1.2.1
cargo-jumpstart,0.1.1
cargo-junit,0.8.0
cargo-kconfig,0.1.1
cargo-kcov,0.5.2
cargo-kill,0.1.0
cargo-kill-all,0.1.3
cargo-ktra-login,0.1.2
cargo-kythe,0.1.0
cargo-lambda,0.19.1
cargo-lambda-build,0.19.1
cargo-lambda-deploy,0.19.1
cargo-lambda-interactive,0.19.1
cargo-lambda-invoke,0.19.1
cargo-lambda-metadata,0.19.1
cargo-lambda-new,0.19.1
cargo-lambda-remote,0.19.1
cargo-lambda-watch,0.19.1
cargo-latest,0.1.0
cargo-launcher,1.0.1
cargo-leap,0.1.0
cargo-leptos,0.1.8
cargo-lib,0.1.0
cargo-libafl,0.1.8
cargo-libafl-helper,0.1.0
cargo-license,0.5.1
cargo-license-page,0.1.0
cargo-license-template,0.1.3
cargo-licensebundler,1.0.0
cargo-licensepull,0.1.1
cargo-lichking,0.9.0
cargo-ligen,0.1.7
cargo-limit,0.0.10
cargo-linebreak,2.0.0
cargo-liner,0.2.1
cargo-link,0.1.0
cargo-linked,0.1.0
cargo-lint,0.1.0
cargo-lints,0.1.0
cargo-lipo,3.2.0
cargo-list-cache,0.1.0
cargo-listdeps,0.1.0
cargo-llvm-codecov-converter,0.1.0
cargo-llvm-cov,0.5.19
cargo-llvm-lines,0.4.29
cargo-local,0.3.0
cargo-local-install,0.1.12
cargo-local-pkgs,0.3.2
cargo-local-registry,0.2.3
cargo-lock,9.0.0
cargo-lock2rpmprovides,0.1.2
cargo-lockdiff,0.3.1
cargo-ls-crates,0.3.3
cargo-lsp,0.1.0
cargo-lts,0.3.0
cargo-luban,0.3.1
cargo-lunatic,0.1.0
cargo-lyc,1.0.2
cargo-m1,0.1.1
cargo-mach,0.1.2
cargo-machete,0.5.0
cargo-maj,0.1.6
cargo-make,0.36.7
cargo-make-rpm,1.0.1
cargo-makedocs,1.2.0
cargo-makepkg,0.1.0
cargo-makima,0.1.1
cargo-man,0.1.2
cargo-manifest,0.8.0
cargo-manifests,0.1.0
cargo-manifmt,0.1.5
cargo-markdown,1.0.3
cargo-mathfmt,0.1.0
cargo-mdparse,0.1.0
cargo-mem,0.1.0
cargo-member,0.2.1
cargo-memex,0.2.0
cargo-merge,0.2.2
cargo-metrics,0.1.1
cargo-mextk,0.3.1
cargo-minicov,0.1.2
cargo-minimal-versions,0.1.12
cargo-minver,0.0.0
cargo-miri,0.0.1
cargo-mobile,0.0.0
cargo-mod,0.1.5
cargo-modify,0.3.1
cargo-modoc,1.2.0
cargo-modules,0.8.0
cargo-mommy,0.1.1
cargo-mono,0.3.1
cargo-monorepo,0.2.0
cargo-mote,0.1.2
cargo-move,0.0.0
cargo-mpirun,0.1.8
cargo-msix,0.5.0
cargo-msrv,0.16.0-beta.11
cargo-multi,0.5.0
cargo-multivers,0.3.2
cargo-mutagen,0.1.2
cargo-mutants,1.2.3
cargo-my-bin,0.2.1
cargo-n64,0.2.0
cargo-nag,0.1.0
cargo-name,1.0.1
cargo-native-install,0.3.0
cargo-nav,1.2.0
cargo-navigate,0.1.1
cargo-ndk,2.12.7
cargo-ndless,0.1.3
cargo-near,0.3.0
cargo-neko,0.1.0
cargo-new-deps,0.2.0
cargo-newvsc,1.0.4
cargo-next,0.2.2
cargo-nextest,0.9.52
cargo-ngrok,0.1.2
cargo-nix,0.1.0-mvp
cargo-no-dev-deps,0.2.2
cargo-no-std-check,0.1.3
cargo-node,0.1.0
cargo-nodex,0.1.0-alpha.0
cargo-nono,0.1.9
cargo-notify,0.1.0
cargo-npk,0.7.1
cargo-nuget,0.1.0
cargo-nw,0.0.0
cargo-odra,0.0.5
cargo-offline,0.1.6
cargo-old-lock,0.1.0
cargo-onedoc,0.0.5
cargo-open,0.4.0
cargo-options,0.6.0
cargo-osha,0.1.1
cargo-out-dir,0.1.0
cargo-outdated,0.11.2
cargo-outdir,0.1.0
cargo-outofdate,0.2.1
cargo-owo,0.1.2
cargo-pack,0.6.0
cargo-pack-docker,0.5.0
cargo-package-recompile,0.1.1
cargo-pallet,0.0.0
cargo-pando,0.3.0
cargo-pants,0.4.16
cargo-parcel,0.0.4
cargo-partisia-contract,1.20.0
cargo-patch,0.3.0
cargo-pebble,0.0.0
cargo-pebble-watch,0.1.0
cargo-perf,0.1.0
cargo-permissions,0.1.1
cargo-pgo,0.2.4
cargo-pgrx,0.8.3
cargo-pgx,0.7.4
cargo-php,0.1.7
cargo-phper,0.0.0
cargo-pi,0.1.0
cargo-pio,0.25.4
cargo-pipe,0.2.2
cargo-pkg,0.2.84
cargo-pkgbuild,0.1.1
cargo-pkgconfig,0.1.4
cargo-platform,0.1.2
cargo-play,0.5.1
cargo-playground,0.1.0
cargo-plugin,0.1.0
cargo-post,0.1.7
cargo-prebuilt,0.5.3
cargo-prefetch,0.1.0
cargo-preflight,0.0.1
cargo-prepare,0.0.0
cargo-prepublish,0.1.5
cargo-pretty,0.1.0
cargo-primestack,0.1.1
cargo-print,0.1.6
cargo-proc-macro,0.2.0
cargo-prod,0.1.1
cargo-prof,0.1.9
cargo-profile,0.2.1
cargo-profiler,0.1.6
cargo-program,0.0.4
cargo-project,0.3.0
cargo-proto-raze,0.1.1
cargo-prune,0.2.0
cargo-prune-features,0.0.0
cargo-psibase,0.1.3
cargo-psp,0.2.3
cargo-psx,0.1.3
cargo-pub,0.1.2
cargo-public-api,0.29.1
cargo-public-items,0.8.0
cargo-publish-all,0.5.3
cargo-publish-crates,0.0.13
cargo-publish-workspace,0.19.0
cargo-publish-workspace-v2,0.2.1
cargo-pubs,0.1.0
cargo-purge,0.1.1
cargo-px,0.1.3
cargo-pyinit,0.1.3
cargo-qaf,0.2.4
cargo-qemu,0.1.0
cargo-qemu-runner,0.1.1
cargo-quad-apk,0.1.4
cargo-query,0.0.1
cargo-quickbench,0.1.0
cargo-quickbuild,0.0.0
cargo-quickfix,0.0.0
cargo-quickinstall,0.2.9
cargo-r18,0.2.3
cargo-ram,0.1.0
cargo-ramdisk,0.2.1
cargo-raze,0.16.1
cargo-raze-alias-test,0.1.0
cargo-rbot,0.1.1
cargo-rclean,1.2.0
cargo-rdme,1.4.0
cargo-readme,3.2.0
cargo-real-deps,0.1.0
cargo-rebuild,0.1.0
cargo-recursive,0.1.1
cargo-recursive-clean,0.2.0
cargo-referendum,0.1.1
cargo-reg,0.1.1
cargo-registry,0.2.1
cargo-registry-markdown,0.1.1
cargo-registry-s3,0.2.0
cargo-reinstall,0.2.0
cargo-release,0.24.10
cargo-release-script,0.1.3
cargo-remote,0.2.0
cargo-renamepkg,1.1.0
cargo-repeat,0.1.0
cargo-repl,0.1.0
cargo-report,0.2.0
cargo-repro,0.0.0
cargo-results,0.6.2
cargo-review-deps,1.1.0
cargo-rin,0.1.33
cargo-rio,0.1.0
cargo-risczero,0.14.0
cargo-road,1.0.0
cargo-rocket-docker,1.0.0
cargo-roogle,0.1.0
cargo-rost,0.1.3
cargo-rpc,0.1.0
cargo-rpm,0.8.0
cargo-rr,0.3.0
cargo-rt,0.1.0
cargo-rtic-scope,0.1.0-alpha.1
cargo-run-bin,0.4.1
cargo-run-script,0.1.0
cargo-run-wasm,0.3.2
cargo-rune,0.1.4
cargo-runner,0.1.1
cargo-ruspiro-push,0.1.1
cargo-rust-toolchain,0.1.0
cargo-rustc-cfg,0.2.0
cargo-rustlangbr,0.1.5
cargo-rutin-tizen,0.1.0
cargo-ruukh,0.0.3
cargo-rx,0.3.0
cargo-s,0.1.0
cargo-safety,0.1.1
cargo-sandbox,0.0.0
cargo-scaffold,0.8.9
cargo-scan,0.1.0
cargo-scout,0.6.0
cargo-scout-lib,0.6.0
cargo-screeps,0.5.1
cargo-script,0.2.8
cargo-script-mvs,0.2.0
cargo-scripter,0.2.12
cargo-scriptify,0.1.0
cargo-search2,0.2.2
cargo-security-cult,0.1.0
cargo-seed,0.0.2
cargo-select,0.2.3
cargo-semantic,0.0.0
cargo-semantic-release-template,0.1.0
cargo-semver,1.0.0-alpha.3
cargo-semver-checks,0.20.0
cargo-semver-checks-core,0.0.1
cargo-semverver,0.34.0
cargo-serve-doc,0.1.0
cargo-serve-docs,0.1.1
cargo-server,0.3.5
cargo-server-here,0.3.0
cargo-service-message,0.1.8
cargo-set-rust-version,0.5.0
cargo-sewup,0.1.14
cargo-sh,0.1.0
cargo-shell,0.1.1
cargo-shield,0.1.0
cargo-shim,0.2.0
cargo-shiny,0.1.0
cargo-ship,0.1.1
cargo-shorts,1.0.0
cargo-show,0.5.9
cargo-show-asm,0.2.17
cargo-show-ip,0.1.0
cargo-shuttle,0.15.0
cargo-sideload,0.8.1
cargo-sign,0.1.0
cargo-simple-todo,0.2.1
cargo-single,1.0.0
cargo-single-line,0.1.4
cargo-single-pyo3,0.1.3
cargo-skyline,3.2.0
cargo-skyline-octocrab,0.16.0
cargo-sls-distribution,0.4.5
cargo-smart-release,0.19.0
cargo-smol,0.2.0
cargo-snippet,0.6.5
cargo-so,0.1.3
cargo-solid,0.1.5
cargo-sonar,0.14.1
cargo-sort,1.0.9
cargo-sort-ck,2.2.2
cargo-space,1.0.0
cargo-spdx,0.1.0
cargo-spec,0.5.0
cargo-spellcheck,0.12.3
cargo-sphinx,1.3.1
cargo-squat,0.1.0
cargo-src,0.1.8
cargo-ssearch,0.1.3
cargo-stabilize,0.1.0
cargo-stack,0.1.0
cargo-stdout-parser,0.0.0
cargo-stdx-check,0.1.2
cargo-stress,0.1.0
cargo-strip,0.2.3
cargo-structure,0.4.1
cargo-subcommand,0.11.0
cargo-subcommand-metadata,0.1.0
cargo-subgraph,0.1.0
cargo-suicide,0.1.2
cargo-suity,0.3.0
cargo-supply-chain,0.3.2
cargo-svg-defs,0.1.1
cargo-swagg,0.3.0
cargo-swagger,0.1.0
cargo-swarm,0.1.0-alpha
cargo-sweep,0.6.2
cargo-swift,0.3.0
cargo-swim,0.2.1
cargo-swipl,0.3.3
cargo-sym,0.0.6
cargo-sync-rdme,0.3.0
cargo-sync-readme,1.1.0
cargo-sysroot,0.8.1
cargo-tai,0.0.0
cargo-tally,1.0.25
cargo-tanker,0.1.1
cargo-tarball,0.0.1
cargo-tarpaulin,0.25.2
cargo-task,0.0.13
cargo-tc,0.1.0
cargo-temp,0.2.16
cargo-temp-bindings,0.0.1
cargo-template,0.2.0
cargo-template-ci,0.2.0
cargo-test,0.3.1
cargo-test-all,0.2.0
cargo-test-all-features,3.0.0
cargo-test-fuzz,3.0.5
cargo-test-junit,0.6.7
cargo-test-scripts,1.0.3
cargo-testify,0.3.0
cargo-testjs,0.1.2
cargo-tests,0.2.2
cargo-thank-you-stars,0.1.1
cargo-thanks,0.1.3
cargo-tidy,0.1.0
cargo-tinyrick,0.0.1
cargo-tips,0.1.2
cargo-todo,0.2.1
cargo-todo-rs,0.1.0
cargo-todos,0.1.0
cargo-todox,0.2.4
cargo-token,0.1.0
cargo-tokio,0.1.0
cargo-toml-builder,0.3.0
cargo-toml-lint,0.1.1
cargo-toml-macros,1.0.1
cargo-toml2,1.3.2
cargo-tomlfmt,0.1.3
cargo-tool,0.1.0
cargo-toolchain,0.1.0
cargo-tools,0.1.0
cargo-touch,0.2.0
cargo-trace,0.1.0
cargo-travis,0.0.11
cargo-travis-fork,0.0.12
cargo-tree,0.29.0
cargo-trend,0.3.0
cargo-trim,0.11.0
cargo-try,0.1.0
cargo-turbofish,0.0.2
cargo-type-meta,0.0.0
cargo-typesize,0.1.0
cargo-typify,0.0.12
cargo-uat,0.1.0
cargo-udeps,0.1.37
cargo-ui,0.3.3
cargo-unleash,1.0.0-alpha.dev
cargo-unlock,1.0.6
cargo-unpanic,0.1.0
cargo-unused-features,0.1.7
cargo-up,0.0.6
cargo-up-derive,0.0.1
cargo-up-up,0.0.6
cargo-update,13.0.1
cargo-update-dep,1.0.0
cargo-update-installed,0.1.3
cargo-update-toolchain,0.1.0
cargo-updater,0.20.0
cargo-upgrade-command,0.3.0
cargo-upgrades,1.3.6
cargo-upload,0.1.2
cargo-upstall,0.1.4
cargo-urlcrate,1.0.1
cargo-urn,0.1.0
cargo-use,0.1.1
cargo-user,0.2.1
cargo-util,0.2.3
cargo-uwp,0.2.2
cargo-ux,0.1.0
cargo-v,1.0.1
cargo-valgrind,2.1.0
cargo-vcpkg,0.1.7
cargo-vcs,0.2.0
cargo-veloren,0.0.0
cargo-vendor,0.1.23
cargo-vendor-add,0.1.0
cargo-vendor-filterer,0.5.9
cargo-ver,0.2.3
cargo-vercel,0.1.0
cargo-verify,0.2.3
cargo-version,0.1.2
cargo-version-cli,0.1.1
cargo-version-sync,0.0.5
cargo-version-util,1.0.0
cargo-vet,0.6.1
cargo-vibe,0.0.4
cargo-vika,0.0.0
cargo-viz,0.0.0
cargo-vs,0.1.1
cargo-vsc,0.1.0
cargo-wabt,0.0.1
cargo-walk,0.1.0
cargo-wapm,0.3.6
cargo-wasi,0.1.27
cargo-wasi-exe-x86_64-apple-darwin,0.1.27
cargo-wasi-exe-x86_64-pc-windows-msvc,0.1.27
cargo-wasi-exe-x86_64-unknown-linux-musl,0.1.27
cargo-wasi-src,0.1.27
cargo-wasix,0.1.17
cargo-wasm,0.4.1
cargo-wasm2map,0.1.0
cargo-wasmapp,0.0.0
cargo-watch,8.4.0
cargo-watch-plus,0.2.0
cargo-watt,0.2.3
cargo-web,0.6.26
cargo-web-component,0.1.6
cargo-webassembly,0.0.18
cargo-weblabtest,0.2.36
cargo-wgsl,0.0.13
cargo-what,0.1.3
cargo-whatfeatures,0.9.9
cargo-whatis,0.1.2
cargo-wheel,0.2.2
cargo-when,0.1.0
cargo-whereis,0.1.0
cargo-which-nightly,0.2.2
cargo-whichp,0.1.0
cargo-why,0.2.0
cargo-whynot,0.1.2
cargo-winrt,0.7.2
cargo-wipe,0.3.3
cargo-witgen,0.15.0
cargo-with,0.3.2
cargo-wix,0.3.4
cargo-wop,0.1.6
cargo-worker,0.0.0
cargo-workspace,0.1.0
cargo-workspace-cli,0.1.0
cargo-workspace-version,1.0.0
cargo-workspace2,0.2.2
cargo-workspaces,0.2.37
cargo-wrflib,0.0.7
cargo-ws,0.2.6
cargo-ws-manage,0.2.0
cargo-ws-version,1.0.7
cargo-wsinit,0.1.4
cargo-x,0.3.6
cargo-xbuild,0.6.6
cargo-xcode,1.5.0
cargo-xcodebuild,0.1.0
cargo-xdk,2.12.6
cargo-xtask,0.1.0
cargo-xwin,0.14.2
cargo-xwinbuild,0.4.0
cargo-yaml,3.0.0
cargo-yubikey,0.0.0
cargo-zaplib,0.0.4
cargo-zbuild,1.2.5
cargo-zenoh-flow,0.4.0-alpha.3
cargo-zigbuild,0.16.7
